No,sales,price,brand,feat
835,5120,2.17,minute.maid,0
836,19264,2.17,minute.maid,0
837,170432,1.69,minute.maid,1
838,39679.99998,1.69,minute.maid,0
839,8128,2.17,minute.maid,1
840,9088,1.99,minute.maid,0
841,6720,1.99,minute.maid,0
842,7552,1.99,minute.maid,0
843,24767.99999,1.99,minute.maid,0
844,183295.9999,1.39,minute.maid,1
845,8896,1.99,minute.maid,0
846,6656,1.99,minute.maid,0
847,35456,1.49,minute.maid,1
848,17408,1.99,minute.maid,0
849,75520.00001,1.69,minute.maid,1
850,21632,1.69,minute.maid,0
851,8384,1.99,minute.maid,0
852,9920,1.99,minute.maid,0
853,6592,1.99,minute.maid,0
854,7168,1.99,minute.maid,0
855,6208,1.99,minute.maid,0
856,30527.99999,1.99,minute.maid,0
857,155840,1.29,minute.maid,1
858,10752,1.99,minute.maid,0
859,6976,1.99,minute.maid,0
860,31871.99999,1.99,minute.maid,1
861,5312,1.99,minute.maid,0
862,33344,1.89,minute.maid,0
863,13504,1.79,minute.maid,0
864,13504,1.79,minute.maid,0
865,335808,1.69,minute.maid,1
866,13120,1.99,minute.maid,0
867,49664.00002,1.49,minute.maid,0
868,10880,1.99,minute.maid,0
869,9984,1.99,minute.maid,0
870,9216,1.99,minute.maid,0
871,7680,1.99,minute.maid,0
872,7296,1.99,minute.maid,0
873,8192,1.99,minute.maid,0
874,6080,1.99,minute.maid,0
875,15040,1.99,minute.maid,1
876,9472,1.99,minute.maid,0
877,5888,1.99,minute.maid,0
878,14336,2.49,minute.maid,1
879,11712,2.49,minute.maid,1
880,7936,2.49,minute.maid,0
881,5184,2.39,minute.maid,0
882,7168,1.99,minute.maid,0
883,216064,1.99,minute.maid,1
884,15040,1.99,minute.maid,0
885,11840,2.39,minute.maid,0
886,25472.00001,1.99,minute.maid,1
887,16384,1.99,minute.maid,0
888,20480,2.39,minute.maid,0
889,34688.00001,1.99,minute.maid,1
890,22400,1.99,minute.maid,0
891,7808,2.39,minute.maid,0
892,48063.99999,1.79,minute.maid,1
893,7360,2.39,minute.maid,0
894,6272,2.39,minute.maid,0
895,6400,2.39,minute.maid,0
896,54592.00001,1.79,minute.maid,1
897,8128,2.39,minute.maid,0
898,4928,2.49,minute.maid,0
899,5440,2.49,minute.maid,0
900,5888,2.49,minute.maid,0
901,23872,2.02,minute.maid,1
902,6848,2.19,minute.maid,1
903,8192,2.49,minute.maid,0
904,55040.00002,2.29,minute.maid,1
905,6528,2.49,minute.maid,0
906,6208,2.45,minute.maid,1
907,94719.99999,1.99,minute.maid,1
908,55552,1.99,minute.maid,1
909,18688,1.69,minute.maid,0
910,14656,1.69,minute.maid,0
911,30143.99999,1.99,minute.maid,1
912,6208,2.49,minute.maid,0
913,7104,2.49,minute.maid,0
914,65855.99999,2.19,minute.maid,1
915,14336,1.59,dominicks,1
916,6400,2.29,dominicks,0
917,3968,2.29,dominicks,0
918,4352,2.29,dominicks,0
919,3520,2.29,dominicks,0
920,6464,2.29,dominicks,0
921,5952,2.29,dominicks,0
922,8832,2.09,dominicks,1
923,7232,2.09,dominicks,0
924,5504,2.09,dominicks,0
925,4800,2.09,dominicks,0
926,52672,1.89,dominicks,1
927,16448,1.89,dominicks,0
928,19072,1.89,dominicks,0
929,13376,1.79,dominicks,0
930,61440.00001,1.79,dominicks,1
931,13760,1.79,dominicks,0
932,3136,2.29,dominicks,0
933,186176,1.14,dominicks,1
934,3712,1.59,dominicks,0
935,35776.00002,1.59,dominicks,1
936,26880.00001,1.29,dominicks,0
937,71680.00003,0.99,dominicks,0
938,25088,1.59,dominicks,1
939,91455.99997,2.29,dominicks,1
940,23808.00001,1.89,dominicks,0
941,89856,1.39,dominicks,1
942,12224,1.89,dominicks,0
943,3776,1.89,dominicks,0
944,13824,1.89,dominicks,0
945,251072.0001,0.99,dominicks,1
946,4864,1.89,dominicks,0
947,10176,1.89,dominicks,0
948,105344,1.49,dominicks,1
949,33600,1.49,dominicks,0
950,4736,1.89,dominicks,0
951,10304,1.89,dominicks,0
952,5056,1.89,dominicks,1
953,179967.9999,0.94,dominicks,1
954,4992,1.89,dominicks,0
955,6400,1.89,dominicks,0
956,14912,1.59,dominicks,1
957,34623.99999,1.59,dominicks,0
958,10368,1.59,dominicks,0
959,194880.0001,0.99,dominicks,1
960,5696,1.89,dominicks,1
961,7168,1.89,dominicks,0
962,2880,1.89,dominicks,0
963,12288,1.89,dominicks,0
964,9280,1.69,dominicks,0
965,25855.99999,1.26,dominicks,1
966,19264,1.29,dominicks,0
967,6848,1.69,dominicks,0
968,12928,1.69,dominicks,0
969,44031.99999,1.59,dominicks,1
970,25408,1.59,dominicks,0
971,38335.99998,1.69,dominicks,0
972,152384,0.99,dominicks,1
973,54464,0.99,dominicks,0
974,47680.00001,1.49,dominicks,1
975,14720,1.49,dominicks,0
976,53247.99999,1.39,dominicks,0
977,40576.00001,1.39,dominicks,0
978,25855.99999,1.39,dominicks,0
979,24064.00001,1.58,dominicks,1
980,15680,1.58,dominicks,0
981,16576,1.58,dominicks,0
982,49664.00002,1.58,dominicks,1
983,10752,1.58,dominicks,0
984,9792,1.58,dominicks,0
985,7104,1.58,dominicks,0
986,9216,1.58,dominicks,1
987,12608,1.58,dominicks,0
988,16448,1.58,dominicks,0
989,27967.99999,1.58,dominicks,1
990,37824.00001,1.58,dominicks,0
991,33664,1.58,dominicks,1
992,17728,1.58,dominicks,0
993,25088,1.58,dominicks,1
994,13184,1.58,dominicks,0
995,3136,1.58,dominicks,0
996,5696,1.58,dominicks,0
997,19008,1.58,dominicks,0
998,121664,1.58,dominicks,0
999,38847.99998,1.58,dominicks,0
1000,6144,1.58,dominicks,0
1001,13632,1.58,dominicks,0
1002,9792,1.58,dominicks,0
1003,86911.99996,1.58,dominicks,1
1004,24512.00001,1.58,dominicks,0
1005,58047.99997,1.58,dominicks,0
1006,13952,1.58,dominicks,0
1007,15168,1.58,dominicks,0
1008,14592,1.58,dominicks,0
1009,145088,1.29,dominicks,1
1010,43712,1.29,dominicks,0
1011,20608,1.69,dominicks,0
1012,18752,1.69,dominicks,0
1013,20160,1.79,dominicks,0
1014,18688,1.69,dominicks,0
1015,133824,1.69,dominicks,0
1016,63488.00002,1.69,dominicks,0
1017,71040.00002,1.79,dominicks,0
1018,15360,1.79,dominicks,0
1019,17728,1.79,dominicks,0
1020,24255.99999,1.29,dominicks,0
1021,19968,1.79,dominicks,0
1022,15936,1.69,dominicks,0
1023,76351.99997,1.49,dominicks,1
1024,17408,1.69,dominicks,1
1025,17536,1.79,dominicks,0
1026,31231.99999,1.59,dominicks,0
1027,19200,1.29,dominicks,0
1028,12800,1.79,dominicks,0
1029,15296,1.79,dominicks,0
1030,20992,1.79,dominicks,0
1031,73855.99997,1.49,dominicks,0
1032,16192,1.79,dominicks,0
1033,8000,3.19,tropicana,0
1034,8768,3.19,tropicana,0
1035,10240,3.19,tropicana,0
1036,9920,3.19,tropicana,0
1037,8256,3.19,tropicana,0
1038,8704,3.19,tropicana,0
1039,9600,3.19,tropicana,0
1040,10048,3.19,tropicana,0
1041,9024,3.19,tropicana,0
1042,8896,3.19,tropicana,0
1043,7360,3.19,tropicana,0
1044,8960,3.19,tropicana,0
1045,6848,3.19,tropicana,0
1046,9472,3.19,tropicana,0
1047,9792,3.19,tropicana,0
1048,9664,3.19,tropicana,0
1049,9088,3.19,tropicana,1
1050,8640,3.19,tropicana,0
1051,9728,3.04,tropicana,0
1052,8896,3.04,tropicana,0
1053,7872,3.04,tropicana,0
1054,8832,3.04,tropicana,0
1055,13504,3.19,tropicana,0
1056,18944,2.99,tropicana,0
1057,15040,2.99,tropicana,0
1058,9728,2.99,tropicana,0
1059,7680,2.99,tropicana,0
1060,41472.00001,2.39,tropicana,0
1061,15168,2.39,tropicana,0
1062,12672,2.99,tropicana,0
1063,17344,2.59,tropicana,0
1064,10496,2.59,tropicana,0
1065,9728,2.99,tropicana,0
1066,10048,2.99,tropicana,0
1067,29375.99999,2.49,tropicana,0
1068,11200,2.99,tropicana,0
1069,7104,2.99,tropicana,0
1070,8640,2.99,tropicana,0
1071,10112,2.99,tropicana,0
1072,9984,2.99,tropicana,0
1073,8128,2.99,tropicana,0
1074,124096,1.49,tropicana,1
1075,10560,2.99,tropicana,0
1076,68480.00001,1.99,tropicana,1
1077,15872,2.99,tropicana,0
1078,70144.00001,1.99,tropicana,1
1079,25408,1.99,tropicana,0
1080,5632,3.39,tropicana,0
1081,5696,3.39,tropicana,0
1082,76480.00002,1.99,tropicana,0
1083,7744,1.99,tropicana,0
1084,6976,3.39,tropicana,0
1085,14528,3.39,tropicana,0
1086,79616.00003,1.99,tropicana,0
1087,24640.00001,1.99,tropicana,0
1088,7744,1.99,tropicana,0
1089,7680,3.39,tropicana,1
1090,30912,2.19,tropicana,0
1091,6400,2.19,tropicana,0
1092,5440,3.39,tropicana,0
1093,6912,3.39,tropicana,0
1094,6016,3.39,tropicana,0
1095,84480.00001,1.99,tropicana,1
1096,8128,3.39,tropicana,0
1097,10496,2.49,tropicana,1
1098,7168,3.39,tropicana,0
1099,7104,2.99,tropicana,0
1100,6976,2.94,tropicana,0
1101,8192,2.94,tropicana,0
1102,8000,2.94,tropicana,0
1103,7552,2.94,tropicana,0
1104,7104,2.94,tropicana,0
1105,10496,2.99,tropicana,0
1106,75711.99997,1.99,tropicana,1
1107,9920,2.99,tropicana,0
1108,6848,2.99,tropicana,0
1109,7104,2.99,tropicana,0
1110,8512,2.99,tropicana,0
1111,15936,2.39,tropicana,0
1112,19200,2.39,tropicana,0
1113,12544,2.29,tropicana,0
1114,14464,2.29,tropicana,0
1115,8384,2.99,tropicana,0
1116,7616,2.99,tropicana,0
1117,7296,2.99,tropicana,0
1118,36736.00001,1.99,tropicana,1
1119,7040,2.99,tropicana,0
1120,67071.99998,1.99,tropicana,1
1121,16128,1.79,tropicana,0
1122,30464.00001,1.79,tropicana,0
1123,25408,1.79,tropicana,0
1124,14272,2.99,tropicana,0
1125,18112,2.5,tropicana,1
1126,16384,2.5,tropicana,0
1127,7168,2.99,tropicana,0
1128,9984,2.99,tropicana,0
1129,45951.99998,2.24,tropicana,1
1130,7424,2.99,tropicana,0
1131,8896,2.99,tropicana,0
1132,7040,2.99,tropicana,0
1133,80320.00001,2.49,tropicana,1
1134,38464,2.49,tropicana,0
1135,95232.00002,1.99,tropicana,1
1136,6528,2.99,tropicana,1
1137,11328,2.69,tropicana,0
1138,7424,2.99,tropicana,0
1139,5888,2.99,tropicana,0
1140,8256,2.99,tropicana,0
1141,8640,2.89,tropicana,1
1142,5504,2.99,tropicana,0
1143,8832,2.79,tropicana,1
1144,11648,2.99,tropicana,0
1145,38143.99998,2.49,tropicana,1
1146,14656,2.49,tropicana,0
1147,8192,2.99,tropicana,0
1148,13056,2.79,tropicana,1
1149,5248,3.2,tropicana,0
1150,4672,2.62,minute.maid,0
1151,71167.99999,1.99,minute.maid,1
1152,3392,2.62,minute.maid,0
1153,4864,2.62,minute.maid,0
1154,36864,2.59,minute.maid,1
1155,3776,2.62,minute.maid,0
1156,11456,2.62,minute.maid,0
1157,25535.99999,2.39,minute.maid,1
1158,3968,2.62,minute.maid,0
1159,54208,1.99,minute.maid,1
1160,3328,2.62,minute.maid,0
1161,5568,2.62,minute.maid,0
1162,3904,2.62,minute.maid,0
1163,35776.00002,2.19,minute.maid,1
1164,3776,2.62,minute.maid,0
1165,4800,2.62,minute.maid,0
1166,4288,2.62,minute.maid,0
1167,50560.00001,1.99,minute.maid,1
1168,3840,2.55,minute.maid,0
1169,2752,2.62,minute.maid,0
1170,47615.99999,1.99,minute.maid,1
1171,2816,2.62,minute.maid,0
1172,50752,1.99,minute.maid,1
1173,9152,1.99,minute.maid,0
1174,11648,2.62,minute.maid,0
1175,47424.00002,1.99,minute.maid,1
1176,12928,1.99,minute.maid,0
1177,12736,1.99,minute.maid,0
1178,7104,1.99,minute.maid,0
1179,11392,1.99,minute.maid,0
1180,6336,2.17,minute.maid,0
1181,5376,2.17,minute.maid,0
1182,55807.99999,1.99,minute.maid,1
1183,7168,2.17,minute.maid,0
1184,9600,2.12,minute.maid,0
1185,6336,2.12,minute.maid,0
1186,8576,2.12,minute.maid,0
1187,38911.99999,1.99,minute.maid,1
1188,6080,2.17,minute.maid,0
1189,13056,2.17,minute.maid,0
1190,93503.99999,1.69,minute.maid,1
1191,18944,1.69,minute.maid,0
1192,4672,2.17,minute.maid,1
1193,5888,2.09,minute.maid,0
1194,7488,2.09,minute.maid,0
1195,5888,2.09,minute.maid,0
1196,28287.99999,2.09,minute.maid,0
1197,5696,2.26,minute.maid,0
1198,5760,2.26,minute.maid,0
1199,3648,2.26,minute.maid,0
1200,41215.99998,1.69,minute.maid,1
1201,12352,2.26,minute.maid,0
1202,65151.99997,1.69,minute.maid,1
1203,13056,1.69,minute.maid,0
1204,4800,2.26,minute.maid,0
1205,4928,2.26,minute.maid,0
1206,3072,2.26,minute.maid,0
1207,3712,2.26,minute.maid,0
1208,4288,2.26,minute.maid,0
1209,17984,2.26,minute.maid,0
1210,94272.00002,1.29,minute.maid,1
1211,3776,2.26,minute.maid,0
1212,4608,2.26,minute.maid,0
1213,35456,1.99,minute.maid,1
1214,6592,1.99,minute.maid,0
1215,8704,1.89,minute.maid,0
1216,12544,1.79,minute.maid,0
1217,10432,1.79,minute.maid,0
1218,228224,1.69,minute.maid,1
1219,5888,2.26,minute.maid,0
1220,60992,1.49,minute.maid,0
1221,3072,2.26,minute.maid,0
1222,4672,2.26,minute.maid,0
1223,30399.99999,1.99,minute.maid,0
1224,8960,1.99,minute.maid,0
1225,7424,1.99,minute.maid,0
1226,4160,2.26,minute.maid,0
1227,2816,2.26,minute.maid,0
1228,34751.99999,1.99,minute.maid,1
1229,14144,1.99,minute.maid,0
1230,3968,1.99,minute.maid,0
1231,13056,2.49,minute.maid,1
1232,17344,2.49,minute.maid,1
1233,3392,2.49,minute.maid,0
1234,5568,2.66,minute.maid,0
1235,4736,1.99,minute.maid,0
1236,112192,1.99,minute.maid,1
1237,5248,1.99,minute.maid,0
1238,5568,2.66,minute.maid,0
1239,24448,1.99,minute.maid,1
1240,5632,1.99,minute.maid,0
1241,3840,2.66,minute.maid,0
1242,15488,1.99,minute.maid,1
1243,7104,1.99,minute.maid,0
1244,3776,2.66,minute.maid,0
1245,40576.00001,1.99,minute.maid,1
1246,2880,2.66,minute.maid,0
1247,4224,2.66,minute.maid,0
1248,3392,2.66,minute.maid,0
1249,43391.99999,1.99,minute.maid,1
1250,2368,2.69,minute.maid,0
1251,1920,2.69,minute.maid,0
1252,1856,2.69,minute.maid,0
1253,1984,2.69,minute.maid,0
1254,6976,2.01,minute.maid,1
1255,4096,2.69,minute.maid,0
1256,50239.99999,2.29,minute.maid,1
1257,2752,2.69,minute.maid,0
1258,2112,2.65,minute.maid,1
1259,71296.00001,1.99,minute.maid,1
1260,27904.00001,1.99,minute.maid,1
1261,12224,1.69,minute.maid,0
1262,12032,1.69,minute.maid,0
1263,30208,1.99,minute.maid,1
1264,11200,2.69,minute.maid,0
1265,4416,2.49,minute.maid,0
1266,62975.99997,2.19,minute.maid,1
1267,8576,1.59,dominicks,1
1268,1152,2.29,dominicks,0
1269,896,2.29,dominicks,0
1270,2176,2.29,dominicks,0
1271,1152,2.29,dominicks,0
1272,3328,2.29,dominicks,0
1273,4928,2.29,dominicks,0
1274,6144,2.09,dominicks,1
1275,3712,2.09,dominicks,0
1276,704,2.09,dominicks,0
1277,960,2.09,dominicks,0
1278,39168.00001,1.89,dominicks,1
1279,5632,1.89,dominicks,0
1280,8128,1.89,dominicks,0
1281,4608,1.79,dominicks,0
1282,45184.00001,1.79,dominicks,1
1283,5824,1.79,dominicks,0
1284,576,2.29,dominicks,0
1285,95040.00004,1.14,dominicks,1
1286,704,1.59,dominicks,0
1287,15040,1.59,dominicks,1
1288,9408,1.29,dominicks,0
1289,25919.99999,0.99,dominicks,0
1290,14016,1.59,dominicks,1
1291,51456.00002,2.29,dominicks,1
1292,8192,1.89,dominicks,0
1293,53759.99999,1.39,dominicks,1
1294,5056,1.89,dominicks,0
1295,1856,1.89,dominicks,0
1296,4352,1.89,dominicks,0
1297,130560,0.99,dominicks,1
1298,8640,1.89,dominicks,0
1299,5760,1.89,dominicks,0
1300,57216.00003,1.49,dominicks,1
1301,11456,1.49,dominicks,0
1302,3712,1.89,dominicks,0
1303,4416,1.89,dominicks,0
1304,3776,1.89,dominicks,1
1305,99520,0.94,dominicks,1
1306,1344,1.89,dominicks,0
1307,3008,1.89,dominicks,0
1308,12288,1.59,dominicks,1
1309,6208,1.59,dominicks,0
1310,5696,1.59,dominicks,0
1311,106496,0.99,dominicks,1
1312,2944,1.89,dominicks,1
1313,2944,1.89,dominicks,0
1314,46079.99998,1.59,dominicks,1
1315,3264,1.59,dominicks,0
1316,2112,2.09,dominicks,0
1317,7616,1.41,dominicks,1
1318,4096,1.29,dominicks,0
1319,704,1.89,dominicks,0
1320,3136,1.89,dominicks,0
1321,33024.00001,1.59,dominicks,1
1322,22591.99999,1.59,dominicks,0
1323,3904,1.89,dominicks,0
1324,95296,0.99,dominicks,1
1325,15744,0.99,dominicks,0
1326,33984.00001,1.49,dominicks,1
1327,11904,1.49,dominicks,0
1328,11328,1.39,dominicks,0
1329,7296,1.39,dominicks,0
1330,7936,1.39,dominicks,0
1331,15168,1.58,dominicks,1
1332,8384,1.58,dominicks,0
1333,11328,1.58,dominicks,0
1334,38528.00001,1.58,dominicks,1
1335,6464,1.58,dominicks,0
1336,5632,1.58,dominicks,0
1337,1088,1.58,dominicks,0
1338,8000,1.58,dominicks,1
1339,3456,1.58,dominicks,0
1340,1728,1.58,dominicks,0
1341,18816,1.58,dominicks,1
1342,22079.99999,1.58,dominicks,0
1343,10368,1.58,dominicks,1
1344,3008,1.58,dominicks,0
1345,8192,1.58,dominicks,1
1346,11648,1.58,dominicks,0
1347,1984,1.58,dominicks,0
1348,5504,1.58,dominicks,0
1349,10752,1.58,dominicks,0
1350,67647.99998,1.58,dominicks,0
1351,7232,1.58,dominicks,0
1352,1152,1.58,dominicks,0
1353,7168,1.58,dominicks,0
1354,4672,1.58,dominicks,0
1355,48640.00002,1.58,dominicks,1
1356,10944,1.58,dominicks,0
1357,23168,1.58,dominicks,0
1358,2688,1.58,dominicks,0
1359,13184,1.58,dominicks,0
1360,26496,1.58,dominicks,0
1361,72576.00003,1.29,dominicks,1
1362,8256,1.29,dominicks,0
1363,6720,1.89,dominicks,0
1364,4736,1.89,dominicks,0
1365,2624,1.99,dominicks,0
1366,6080,1.69,dominicks,0
1367,20992,1.69,dominicks,0
1368,6464,1.99,dominicks,0
1369,2496,1.99,dominicks,0
1370,1088,1.99,dominicks,0
1371,8000,1.99,dominicks,0
1372,7296,1.99,dominicks,0
1373,6976,1.69,dominicks,0
1374,43840.00002,1.49,dominicks,1
1375,3968,1.89,dominicks,1
1376,2624,1.99,dominicks,0
1377,8192,1.79,dominicks,0
1378,6528,1.29,dominicks,0
1379,2496,1.99,dominicks,0
1380,1408,2.13,dominicks,0
1381,3776,2.13,dominicks,0
1382,43391.99999,1.49,dominicks,0
1383,3520,2.13,dominicks,0
1384,6784,3.87,tropicana,0
1385,6656,3.87,tropicana,0
1386,7616,3.87,tropicana,0
1387,7040,3.87,tropicana,0
1388,8576,3.87,tropicana,0
1389,5824,3.87,tropicana,0
1390,7744,3.87,tropicana,0
1391,8320,3.87,tropicana,0
1392,6144,3.87,tropicana,0
1393,6208,3.87,tropicana,0
1394,6912,3.87,tropicana,0
1395,13824,3.29,tropicana,0
1396,12736,3.29,tropicana,0
1397,10112,3.29,tropicana,0
1398,9088,3.87,tropicana,0
1399,20992,2.99,tropicana,1
1400,11648,2.99,tropicana,0
1401,13568,2.99,tropicana,0
1402,6528,3.87,tropicana,0
1403,5120,3.87,tropicana,0
1404,5632,3.87,tropicana,0
1405,5696,3.87,tropicana,0
1406,14848,2.99,tropicana,0
1407,14592,2.99,tropicana,0
1408,6656,3.59,tropicana,0
1409,8192,3.59,tropicana,0
1410,42815.99998,2.39,tropicana,0
1411,11584,2.39,tropicana,0
1412,10112,3.59,tropicana,0
1413,24704,2.59,tropicana,0
1414,9024,2.59,tropicana,0
1415,5632,3.59,tropicana,0
1416,6336,3.59,tropicana,0
1417,40192.00001,2.49,tropicana,0
1418,11200,3.59,tropicana,0
1419,16512,3.59,tropicana,0
1420,5376,3.59,tropicana,0
1421,6592,3.59,tropicana,0
1422,6080,3.59,tropicana,0
1423,5696,3.59,tropicana,0
1424,133376,1.69,tropicana,1
1425,26240,3.59,tropicana,0
1426,72256.00004,1.99,tropicana,1
1427,26304,3.59,tropicana,0
1428,94464.00005,1.99,tropicana,1
1429,6656,3.59,tropicana,0
1430,31744,2.29,tropicana,1
1431,6464,3.59,tropicana,0
1432,84095.99997,1.99,tropicana,0
1433,20480,1.99,tropicana,0
1434,7104,3.59,tropicana,0
1435,19712,3.59,tropicana,0
1436,89216.00003,1.99,tropicana,0
1437,44160,1.99,tropicana,0
1438,22528,1.99,tropicana,0
1439,10496,3.59,tropicana,1
1440,23808.00001,2.19,tropicana,0
1441,12096,2.19,tropicana,0
1442,6592,3.59,tropicana,0
1443,5696,3.59,tropicana,0
1444,6528,3.59,tropicana,0
1445,12608,2.49,tropicana,1
1446,5056,3.59,tropicana,0
1447,6912,3.19,tropicana,0
1448,9344,3.07,tropicana,0
1449,7488,3.07,tropicana,0
1450,9792,3.07,tropicana,0
1451,7104,3.07,tropicana,0
1452,7616,3.07,tropicana,0
1453,7936,3.19,tropicana,0
1454,110847.9999,1.99,tropicana,1
1455,6592,3.19,tropicana,0
1456,5248,3.19,tropicana,0
1457,6720,3.19,tropicana,0
1458,8576,3.19,tropicana,0
1459,21696,2.39,tropicana,0
1460,46976,2.39,tropicana,0
1461,43072,2.29,tropicana,0
1462,16128,2.29,tropicana,0
1463,6656,3.19,tropicana,0
1464,7552,3.19,tropicana,0
1465,9216,3.19,tropicana,0
1466,57088,1.99,tropicana,1
1467,115712,1.99,tropicana,1
1468,92800.00002,1.79,tropicana,0
1469,76735.99997,1.79,tropicana,0
1470,33920,1.79,tropicana,0
1471,17664,3.19,tropicana,0
1472,33216.00002,2.5,tropicana,1
1473,16256,2.5,tropicana,0
1474,6656,3.19,tropicana,0
1475,12224,3.19,tropicana,0
1476,44095.99998,2.39,tropicana,1
1477,8448,3.19,tropicana,0
1478,8192,3.19,tropicana,0
1479,7296,3.19,tropicana,0
1480,8960,3.19,tropicana,0
1481,84415.99999,2.49,tropicana,1
1482,38528.00001,2.49,tropicana,0
1483,89023.99997,1.99,tropicana,1
1484,5824,3.19,tropicana,1
1485,23808.00001,2.69,tropicana,0
1486,6336,3.19,tropicana,0
1487,8192,3.19,tropicana,0
1488,6784,3.19,tropicana,0
1489,7808,3.19,tropicana,0
1490,9472,3.09,tropicana,1
1491,6656,3.19,tropicana,0
1492,15424,2.79,tropicana,1
1493,13504,3.19,tropicana,0
1494,41983.99999,2.49,tropicana,1
1495,16640,2.49,tropicana,0
1496,10112,3.19,tropicana,0
1497,21888,2.79,tropicana,1
1498,8384,3.19,tropicana,0
1499,69760.00003,1.99,minute.maid,1
1500,4032,3.17,minute.maid,0
1501,4736,3.17,minute.maid,0
1502,46976,2.59,minute.maid,1
1503,4032,3.17,minute.maid,0
1504,6400,3.17,minute.maid,0
1505,33984.00001,2.39,minute.maid,1
1506,4544,3.17,minute.maid,0
1507,64960.00001,1.99,minute.maid,1
1508,4096,3.17,minute.maid,0
1509,4928,3.17,minute.maid,0
1510,4480,3.17,minute.maid,0
1511,45247.99999,2.19,minute.maid,1
1512,4864,3.17,minute.maid,0
1513,6528,3.17,minute.maid,0
1514,9984,3.17,minute.maid,0
1515,64639.99999,1.99,minute.maid,1
1516,5312,2.88,minute.maid,0
1517,5440,3.17,minute.maid,0
1518,30976,1.99,minute.maid,1
1519,4800,3.17,minute.maid,0
1520,57600.00002,1.99,minute.maid,1
1521,15488,1.99,minute.maid,0
1522,18688,3.17,minute.maid,0
1523,67200.00003,1.99,minute.maid,1
1524,22655.99999,1.99,minute.maid,0
1525,23552.00001,1.99,minute.maid,0
1526,13696,1.99,minute.maid,0
1527,18432,1.99,minute.maid,0
1528,5888,2.59,minute.maid,0
1529,7104,2.59,minute.maid,0
1530,70208.00003,1.99,minute.maid,1
1531,9856,2.59,minute.maid,0
1532,9344,2.49,minute.maid,0
1533,7680,2.49,minute.maid,0
